location,date,month,ndvi,ndvi_sensor,prev_ndvi,ndvi_change,temperature,rainfall,next_ndvi
Chikkaballapur,2022-07,7,0.3596,MODIS,0.3421,0.0175,22.5,162.2,0.0563
Chikkaballapur,2022-08,8,0.0563,Sentinel2,0.3596,-0.3033,22.6,191.2,0.2507
Chikkaballapur,2022-09,9,0.2507,MODIS,0.0563,0.1944,22.6,122.3,0.247
Chikkaballapur,2022-10,10,0.247,Sentinel2,0.2507,-0.0037,21.5,118.8,0.4262
Chikkaballapur,2022-11,11,0.4262,MODIS,0.247,0.1792,20.2,63.2,0.2056
Chikkaballapur,2022-12,12,0.2056,Sentinel2,0.4262,-0.2206,19.9,101.9,0.1744
Chikkaballapur,2023-01,1,0.1744,Sentinel2,0.2056,-0.0312,19.7,0.5,0.1745
Chikkaballapur,2023-02,2,0.1745,Sentinel2,0.1744,0.0001,22.3,0,0.1703
Chikkaballapur,2023-03,3,0.1703,Sentinel2,0.1745,-0.0042,24.4,27.3,0.1684
Chikkaballapur,2023-04,4,0.1684,Sentinel2,0.1703,-0.0019,27.2,32.2,0.2015
Chikkaballapur,2023-05,5,0.2015,Sentinel2,0.1684,0.0331,26.4,83.8,0.3178
Chikkaballapur,2023-06,6,0.3178,MODIS,0.2015,0.1163,25.5,83.9,0.2568
Chikkaballapur,2023-07,7,0.2568,MODIS,0.3178,-0.061,22.8,198.3,0.2067
Chikkaballapur,2023-08,8,0.2067,Sentinel2,0.2568,-0.0501,24.3,24.4,0.3923
Chikkaballapur,2023-09,9,0.3923,MODIS,0.2067,0.1856,24.1,71.9,0.1302
Chikkaballapur,2023-10,10,0.1302,Sentinel2,0.3923,-0.2621,24.4,26.9,0.2085
Chikkaballapur,2023-11,11,0.2085,Sentinel2,0.1302,0.0783,22,119.6,0.3336
Chikkaballapur,2023-12,12,0.3336,MODIS,0.2085,0.1251,21.1,13.8,0.1728
Chikkaballapur,2024-01,1,0.1728,Sentinel2,0.3336,-0.1608,21.8,20.6,0.1549
Chikkaballapur,2024-02,2,0.1549,Sentinel2,0.1728,-0.0179,24.4,0.2,0.156
Chikkaballapur,2024-03,3,0.156,Sentinel2,0.1549,0.0011,27.4,0.1,0.1626
Chikkaballapur,2024-04,4,0.1626,Sentinel2,0.156,0.0066,29.6,1.5,0.1505
Chikkaballapur,2024-05,5,0.1505,Sentinel2,0.1626,-0.0121,27.3,130.7,0.2138
Chikkaballapur,2024-06,6,0.2138,Sentinel2,0.1505,0.0633,24.2,176,0.2289
Chikkaballapur,2024-07,7,0.2289,MODIS,0.2138,0.0151,23.2,161.9,0.3418
Chikkaballapur,2024-08,8,0.3418,MODIS,0.2289,0.1129,23.2,240.6,0.2384
Chikkaballapur,2024-09,9,0.2384,Sentinel2,0.3418,-0.1034,23.1,51.1,0.4127
Chikkaballapur,2024-10,10,0.4127,MODIS,0.2384,0.1743,22.5,206,0.1729
Chikkaballapur,2024-11,11,0.1729,Sentinel2,0.4127,-0.2398,21.1,55,0.2227
Chikkaballapur,2024-12,12,0.2227,Sentinel2,0.1729,0.0498,20.6,71.1,0.1888
Chikkaballapur,2025-01,1,0.1888,Sentinel2,0.2227,-0.0339,19.9,3.1,0.1617
Chikkaballapur,2025-02,2,0.1617,Sentinel2,0.1888,-0.0271,23.1,0,0.1549
Chikkaballapur,2025-03,3,0.1549,Sentinel2,0.1617,-0.0068,26.1,8,0.1661
Chikkaballapur,2025-04,4,0.1661,Sentinel2,0.1549,0.0112,26.7,45.6,0.1696
Chikkaballapur,2025-05,5,0.1696,Sentinel2,0.1661,0.0035,25.2,205.1,0.2252
Chikkaballapur,2025-06,6,0.2252,Sentinel2,0.1696,0.0556,23.7,78.2,0.2627
Chikkaballapur,2025-07,7,0.2627,MODIS,0.2252,0.0375,22.8,94.9,0.3473
Chikkaballapur,2025-08,8,0.3473,MODIS,0.2627,0.0846,22.3,214.3,0.3721
Chikkaballapur,2025-09,9,0.3721,MODIS,0.3473,0.0248,22.6,51.6,0.421
Chikkaballapur,2025-10,10,0.421,MODIS,0.3721,0.0489,22.2,142.4,0.2302
Chikkaballapur,2025-11,11,0.2302,Sentinel2,0.421,-0.1908,20.8,44.2,0.2052
Ramanagara,2010-01,1,0.3782,MODIS,,,22.3,3,0.3126
Ramanagara,2010-02,2,0.3126,MODIS,0.3782,-0.0656,25.1,1.2,0.317
Ramanagara,2010-03,3,0.317,MODIS,0.3126,0.0044,27.7,2,0.3258
Ramanagara,2010-04,4,0.3258,MODIS,0.317,0.0088,28.1,66,0.3949
Ramanagara,2010-05,5,0.3949,MODIS,0.3258,0.0691,26.5,144,0.3384
Ramanagara,2010-06,6,0.3384,MODIS,0.3949,-0.0565,24.2,139,0.3048
Ramanagara,2010-07,7,0.3048,MODIS,0.3384,-0.0336,22.7,247.6,0.2395
Ramanagara,2010-08,8,0.2395,MODIS,0.3048,-0.0653,22.9,158.7,0.4336
Ramanagara,2010-09,9,0.4336,MODIS,0.2395,0.1941,22.9,122.7,0.3552
Ramanagara,2010-10,10,0.3552,MODIS,0.4336,-0.0784,22.8,115.7,0.3073
Ramanagara,2010-11,11,0.3073,MODIS,0.3552,-0.0479,21.8,183.4,0.3982
Ramanagara,2010-12,12,0.3982,MODIS,0.3073,0.0909,20.4,17.3,0.3503
Ramanagara,2011-01,1,0.3503,MODIS,0.3982,-0.0479,21.4,0.8,0.2995
Ramanagara,2011-02,2,0.2995,MODIS,0.3503,-0.0508,22.8,12,0.2964
Ramanagara,2011-03,3,0.2964,MODIS,0.2995,-0.0031,26.1,1.6,0.3569
Ramanagara,2011-04,4,0.3569,MODIS,0.2964,0.0605,26.3,126.6,0.4185
Ramanagara,2011-05,5,0.4185,MODIS,0.3569,0.0616,26,93.2,0.3304
Ramanagara,2011-06,6,0.3304,MODIS,0.4185,-0.0881,23.6,97.6,0.3
Ramanagara,2011-07,7,0.3,MODIS,0.3304,-0.0304,22.8,191.2,0.2936
Ramanagara,2011-08,8,0.2936,MODIS,0.3,-0.0064,22.4,240.3,0.4417
Ramanagara,2011-09,9,0.4417,MODIS,0.2936,0.1481,22.6,77.9,0.3562
Ramanagara,2011-10,10,0.3562,MODIS,0.4417,-0.0855,22.8,208.8,0.4405
Ramanagara,2011-11,11,0.4405,MODIS,0.3562,0.0843,21.3,71.4,0.3932
Ramanagara,2011-12,12,0.3932,MODIS,0.4405,-0.0473,20.9,10.4,0.3487
Ramanagara,2012-01,1,0.3487,MODIS,0.3932,-0.0445,21.4,0.6,0.299
Ramanagara,2012-02,2,0.299,MODIS,0.3487,-0.0497,23.8,0.1,0.2978
Ramanagara,2012-03,3,0.2978,MODIS,0.299,-0.0012,27,0.3,0.3075
Ramanagara,2012-04,4,0.3075,MODIS,0.2978,0.0097,27.8,49.3,0.3907
Ramanagara,2012-05,5,0.3907,MODIS,0.3075,0.0832,26.2,52.6,0.2328
Ramanagara,2012-06,6,0.2328,MODIS,0.3907,-0.1579,24.4,81.6,0.1309
Ramanagara,2012-07,7,0.1309,MODIS,0.2328,-0.1019,23.4,115.4,0.3542
Ramanagara,2012-08,8,0.3542,MODIS,0.1309,0.2233,22.7,178.6,0.3851
Ramanagara,2012-09,9,0.3851,MODIS,0.3542,0.0309,22.9,101.7,0.4103
Ramanagara,2012-10,10,0.4103,MODIS,0.3851,0.0252,22.7,155.8,0.4091
Ramanagara,2012-11,11,0.4091,MODIS,0.4103,-0.0012,21.8,47.2,0.3703
Ramanagara,2012-12,12,0.3703,MODIS,0.4091,-0.0388,21.7,38.3,0.3094
Ramanagara,2013-01,1,0.3094,MODIS,0.3703,-0.0609,22.7,0,0.2768
Ramanagara,2013-02,2,0.2768,MODIS,0.3094,-0.0326,24,13.8,0.2985
Ramanagara,2013-03,3,0.2985,MODIS,0.2768,0.0217,27.3,6.2,0.3275
Ramanagara,2013-04,4,0.3275,MODIS,0.2985,0.029,28.3,16.2,0.3278
Ramanagara,2013-05,5,0.3278,MODIS,0.3275,0.0003,26.7,140.3,0.3
Ramanagara,2013-06,6,0.3,MODIS,0.3278,-0.0278,22.9,154.3,0.1804
Ramanagara,2013-07,7,0.1804,MODIS,0.3,-0.1196,22.4,141.7,0.319
Ramanagara,2013-08,8,0.319,MODIS,0.1804,0.1386,22.7,110.8,0.3872
Ramanagara,2013-09,9,0.3872,MODIS,0.319,0.0682,22.5,195,0.4173
Ramanagara,2013-10,10,0.4173,MODIS,0.3872,0.0301,22.6,82.6,0.4171
Ramanagara,2013-11,11,0.4171,MODIS,0.4173,-0.0002,22.4,21.4,0.374
Ramanagara,2013-12,12,0.374,MODIS,0.4171,-0.0431,21.2,6.4,0.3278
Ramanagara,2014-01,1,0.3278,MODIS,0.374,-0.0462,22,0.1,0.2998
Ramanagara,2014-02,2,0.2998,MODIS,0.3278,-0.028,23.8,1.7,0.323
Ramanagara,2014-03,3,0.323,MODIS,0.2998,0.0232,26.3,10.5,0.306
Ramanagara,2014-04,4,0.306,MODIS,0.323,-0.017,28.7,12.4,0.3437
Ramanagara,2014-05,5,0.3437,MODIS,0.306,0.0377,26.7,123.6,0.3067
Ramanagara,2014-06,6,0.3067,MODIS,0.3437,-0.037,25.5,68.8,0.2012
Ramanagara,2014-07,7,0.2012,MODIS,0.3067,-0.1055,23.4,118.2,0.3403
Ramanagara,2014-08,8,0.3403,MODIS,0.2012,0.1391,22.9,153.7,0.3858
Ramanagara,2014-09,9,0.3858,MODIS,0.3403,0.0455,23.3,140.3,0.4531
Ramanagara,2014-10,10,0.4531,MODIS,0.3858,0.0673,23,175,0.4077
Ramanagara,2014-11,11,0.4077,MODIS,0.4531,-0.0454,22,39.5,0.3542
Ramanagara,2014-12,12,0.3542,MODIS,0.4077,-0.0535,22.1,19.9,0.3344
Ramanagara,2015-01,1,0.3344,MODIS,0.3542,-0.0198,22.2,4.5,0.2734
Ramanagara,2015-02,2,0.2734,MODIS,0.3344,-0.061,23.8,0.6,0.2959
Ramanagara,2015-03,3,0.2959,MODIS,0.2734,0.0225,26.5,15.2,0.3228
Ramanagara,2015-04,4,0.3228,MODIS,0.2959,0.0269,26.5,87.9,0.4108
Ramanagara,2015-05,5,0.4108,MODIS,0.3228,0.088,25.8,159.1,0.3401
Ramanagara,2015-06,6,0.3401,MODIS,0.4108,-0.0707,24.1,123.3,0.3705
Ramanagara,2015-07,7,0.3705,MODIS,0.3401,0.0304,23.7,113.3,0.3832
Ramanagara,2015-08,8,0.3832,MODIS,0.3705,0.0127,23.5,123.5,0.4307
Ramanagara,2015-09,9,0.4307,MODIS,0.3832,0.0475,23.7,139.1,0.4322
Ramanagara,2015-10,10,0.4322,MODIS,0.4307,0.0015,23.8,48,0.4057
Ramanagara,2015-11,11,0.4057,MODIS,0.4322,-0.0265,21.7,316.2,0.3908
Ramanagara,2015-12,12,0.3908,MODIS,0.4057,-0.0149,21.5,44,0.3494
Ramanagara,2016-01,1,0.3494,MODIS,0.3908,-0.0414,21.7,3.4,0.2946
Ramanagara,2016-02,2,0.2946,MODIS,0.3494,-0.0548,24.7,0.1,0.2999
Ramanagara,2016-03,3,0.2999,MODIS,0.2946,0.0053,27.3,3,0.2967
Ramanagara,2016-04,4,0.2967,MODIS,0.2999,-0.0032,29.5,5.5,0.3422
Ramanagara,2016-05,5,0.3422,MODIS,0.2967,0.0455,26.9,94.5,0.2788
Ramanagara,2016-06,6,0.2788,MODIS,0.3422,-0.0634,23.5,245,0.3572
Ramanagara,2016-07,7,0.3572,MODIS,0.2788,0.0784,22.9,194.3,0.3139
Ramanagara,2016-08,8,0.3139,MODIS,0.3572,-0.0433,23.3,58.6,0.3377
Ramanagara,2016-09,9,0.3377,MODIS,0.3139,0.0238,23.2,52.3,0.1959
Ramanagara,2016-10,10,0.1959,Sentinel2,0.3377,-0.1418,24.1,18.8,0.1987
Ramanagara,2016-11,11,0.1987,Sentinel2,0.1959,0.0028,24.2,4.7,0.1888
Ramanagara,2016-12,12,0.1888,Sentinel2,0.1987,-0.0099,22,50.3,0.1747
Ramanagara,2017-01,1,0.1747,Sentinel2,0.1888,-0.0141,22.2,21.3,0.1651
Ramanagara,2017-02,2,0.1651,Sentinel2,0.1747,-0.0096,23.8,0.1,0.3279
Ramanagara,2017-03,3,0.3279,MODIS,0.1651,0.1628,27,21.2,0.1819
Ramanagara,2017-04,4,0.1819,Sentinel2,0.3279,-0.146,28.7,14.4,0.4201
Ramanagara,2017-05,5,0.4201,MODIS,0.1819,0.2382,26.5,176.7,0.3158
Ramanagara,2017-06,6,0.3158,MODIS,0.4201,-0.1043,23.9,81.1,0.2912
Ramanagara,2017-07,7,0.2912,MODIS,0.3158,-0.0246,23.9,69,0.3293
Ramanagara,2017-08,8,0.3293,MODIS,0.2912,0.0381,23.3,175.1,0.3442
Ramanagara,2017-09,9,0.3442,MODIS,0.3293,0.0149,23.3,216.7,0.4411
Ramanagara,2017-10,10,0.4411,MODIS,0.3442,0.0969,23.1,74.3,0.4064
Ramanagara,2017-11,11,0.4064,MODIS,0.4411,-0.0347,22.7,39,0.3801
Ramanagara,2017-12,12,0.3801,MODIS,0.4064,-0.0263,21.6,15.3,0.1662
Ramanagara,2018-01,1,0.1662,Sentinel2,0.3801,-0.2139,22.1,0.9,0.1799
Ramanagara,2018-02,2,0.1799,Sentinel2,0.1662,0.0137,23.1,17.3,0.1987
Ramanagara,2018-03,3,0.1987,Sentinel2,0.1799,0.0188,25.8,44.5,0.3506
Ramanagara,2018-04,4,0.3506,MODIS,0.1987,0.1519,27.8,19.8,0.4
Ramanagara,2018-05,5,0.4,MODIS,0.3506,0.0494,25.7,243.5,0.3841
Ramanagara,2018-06,6,0.3841,MODIS,0.4,-0.0159,23.5,141.4,0.1556
Ramanagara,2018-07,7,0.1556,MODIS,0.3841,-0.2285,23,104.9,0.3715
Ramanagara,2018-08,8,0.3715,MODIS,0.1556,0.2159,22.6,149.2,0.424
Ramanagara,2018-09,9,0.424,MODIS,0.3715,0.0525,23.5,84,0.2308
Ramanagara,2018-10,10,0.2308,Sentinel2,0.424,-0.1932,23,112.6,0.3892
Ramanagara,2018-11,11,0.3892,MODIS,0.2308,0.1584,22.6,52.3,0.2696
Ramanagara,2018-12,12,0.2696,Sentinel2,0.3892,-0.1196,22.7,8.2,0.2024
Ramanagara,2019-01,1,0.2024,Sentinel2,0.2696,-0.0672,21.6,4.7,0.1771
Ramanagara,2019-02,2,0.1771,Sentinel2,0.2024,-0.0253,24.7,6.2,0.1881
Ramanagara,2019-03,3,0.1881,Sentinel2,0.1771,0.011,27.7,0.2,0.2045
Ramanagara,2019-04,4,0.2045,Sentinel2,0.1881,0.0164,28.5,33.6,0.2378
Ramanagara,2019-05,5,0.2378,Sentinel2,0.2045,0.0333,27.4,106.6,0.311
Ramanagara,2019-06,6,0.311,MODIS,0.2378,0.0732,25,116.8,0.3251
Ramanagara,2019-07,7,0.3251,MODIS,0.311,0.0141,23.6,152.5,0.3452
Ramanagara,2019-08,8,0.3452,MODIS,0.3251,0.0201,23,140.5,0.3609
Ramanagara,2019-09,9,0.3609,MODIS,0.3452,0.0157,23.3,147.1,0.2178
Ramanagara,2019-10,10,0.2178,MODIS,0.3609,-0.1431,22.7,265.2,0.3598
Ramanagara,2019-11,11,0.3598,Sentinel2,0.2178,0.142,22.8,38.7,0.2663
Ramanagara,2019-12,12,0.2663,Sentinel2,0.3598,-0.0935,21.7,27.5,0.2233
Ramanagara,2020-01,1,0.2233,Sentinel2,0.2663,-0.043,23.1,1.7,0.2033
Ramanagara,2020-02,2,0.2033,Sentinel2,0.2233,-0.02,24,0.1,0.1765
Ramanagara,2020-03,3,0.1765,Sentinel2,0.2033,-0.0268,26.6,5.9,0.2299
Ramanagara,2020-04,4,0.2299,Sentinel2,0.1765,0.0534,27.6,36.6,0.1248
Ramanagara,2020-05,5,0.1248,Sentinel2,0.2299,-0.1051,28.3,53.4,0.2839
Ramanagara,2020-06,6,0.2839,MODIS,0.1248,0.1591,24.3,119.5,0.3217
Ramanagara,2020-07,7,0.3217,MODIS,0.2839,0.0378,23,286.8,0.4017
Ramanagara,2020-08,8,0.4017,MODIS,0.3217,0.08,23,148.6,0.3858
Ramanagara,2020-09,9,0.3858,MODIS,0.4017,-0.0159,22.6,221.1,0.4604
Ramanagara,2020-10,10,0.4604,MODIS,0.3858,0.0746,22.6,100.1,0.4041
Ramanagara,2020-11,11,0.4041,MODIS,0.4604,-0.0563,22.1,45.7,0.2459
Ramanagara,2020-12,12,0.2459,Sentinel2,0.4041,-0.1582,20.8,67.2,0.2265
Ramanagara,2021-01,1,0.2265,Sentinel2,0.2459,-0.0194,21.5,46.2,0.2179
Ramanagara,2021-02,2,0.2179,Sentinel2,0.2265,-0.0086,22.5,9.4,0.2119
Ramanagara,2021-03,3,0.2119,Sentinel2,0.2179,-0.006,26.1,0,0.2
Ramanagara,2021-04,4,0.2,Sentinel2,0.2119,-0.0119,26.6,88.2,0.3406
Ramanagara,2021-05,5,0.3406,Sentinel2,0.2,0.1406,25.5,88.4,0.3508
Ramanagara,2021-06,6,0.3508,Sentinel2,0.3406,0.0102,24.2,76.3,0.2135
Ramanagara,2021-07,7,0.2135,MODIS,0.3508,-0.1373,23.1,213.6,0.3808
Ramanagara,2021-08,8,0.3808,MODIS,0.2135,0.1673,23,126.1,0.2731
Ramanagara,2021-09,9,0.2731,MODIS,0.3808,-0.1077,23.2,98.7,0.3396
Ramanagara,2021-10,10,0.3396,MODIS,0.2731,0.0665,22.9,297.7,0.2294
Ramanagara,2021-11,11,0.2294,MODIS,0.3396,-0.1102,21.5,306.3,0.2284
Ramanagara,2021-12,12,0.2284,Sentinel2,0.2294,-0.001,21,13.4,0.2132
Ramanagara,2022-01,1,0.2132,Sentinel2,0.2284,-0.0152,21.9,3.3,0.1206
Ramanagara,2022-02,2,0.1206,Sentinel2,0.2132,-0.0926,23.2,0.2,0.1695
Ramanagara,2022-03,3,0.1695,Sentinel2,0.1206,0.0489,25.8,2.8,0.172
Ramanagara,2022-04,4,0.172,Sentinel2,0.1695,0.0025,26.9,30.5,0.2032
Ramanagara,2022-05,5,0.2032,Sentinel2,0.172,0.0312,24.9,167.2,0.3222
Ramanagara,2022-06,6,0.3222,MODIS,0.2032,0.119,23.9,139.2,0.2401
Ramanagara,2022-07,7,0.2401,MODIS,0.3222,-0.0821,22.7,277.8,0.2284
Ramanagara,2022-08,8,0.2284,Sentinel2,0.2401,-0.0117,22.8,178.8,0.2873
Ramanagara,2022-09,9,0.2873,MODIS,0.2284,0.0589,22.9,107.2,0.2213
Ramanagara,2022-10,10,0.2213,Sentinel2,0.2873,-0.066,22.1,148.6,0.4064
Ramanagara,2022-11,11,0.4064,MODIS,0.2213,0.1851,21.3,49.3,0.1889
Ramanagara,2022-12,12,0.1889,Sentinel2,0.4064,-0.2175,20.9,83.7,0.1713
Ramanagara,2023-01,1,0.1713,Sentinel2,0.1889,-0.0176,20.7,0.3,0.1618
Ramanagara,2023-02,2,0.1618,Sentinel2,0.1713,-0.0095,23.2,0,0.1608
Ramanagara,2023-03,3,0.1608,Sentinel2,0.1618,-0.001,25.3,14.3,0.1738
Ramanagara,2023-04,4,0.1738,Sentinel2,0.1608,0.013,27.4,32.2,0.2363
Ramanagara,2023-05,5,0.2363,Sentinel2,0.1738,0.0625,25.8,138.4,0.3212
Ramanagara,2023-06,6,0.3212,MODIS,0.2363,0.0849,25.1,81.9,0.2811
Ramanagara,2023-07,7,0.2811,MODIS,0.3212,-0.0401,23.1,178.5,0.2157
Ramanagara,2023-08,8,0.2157,Sentinel2,0.2811,-0.0654,24.6,26,0.3907
Ramanagara,2023-09,9,0.3907,MODIS,0.2157,0.175,24.1,75.2,0.2366
Ramanagara,2023-10,10,0.2366,Sentinel2,0.3907,-0.1541,24.3,87.9,0.2246
Ramanagara,2023-11,11,0.2246,Sentinel2,0.2366,-0.012,23,136.5,0.3696
Ramanagara,2023-12,12,0.3696,MODIS,0.2246,0.145,22.7,15.6,0.1809
Ramanagara,2024-01,1,0.1809,Sentinel2,0.3696,-0.1887,22.8,24.2,0.158
Ramanagara,2024-02,2,0.158,Sentinel2,0.1809,-0.0229,25.2,0.2,0.1552
Ramanagara,2024-03,3,0.1552,Sentinel2,0.158,-0.0028,27.8,0.3,0.1559
Ramanagara,2024-04,4,0.1559,Sentinel2,0.1552,0.0007,30,1,0.1484
Ramanagara,2024-05,5,0.1484,Sentinel2,0.1559,-0.0075,26.9,151.3,0.1356
Ramanagara,2024-06,6,0.1356,Sentinel2,0.1484,-0.0128,24.3,149.6,0.2237
Ramanagara,2024-07,7,0.2237,MODIS,0.1356,0.0881,23.3,188.8,0.35
Ramanagara,2024-08,8,0.35,MODIS,0.2237,0.1263,23.5,279.2,0.2216
Ramanagara,2024-09,9,0.2216,Sentinel2,0.35,-0.1284,23.7,36.2,0.4438
Ramanagara,2024-10,10,0.4438,MODIS,0.2216,0.2222,23.1,281.7,0.1674
Ramanagara,2024-11,11,0.1674,Sentinel2,0.4438,-0.2764,22.2,43.4,0.2091
Ramanagara,2024-12,12,0.2091,Sentinel2,0.1674,0.0417,21.7,72.6,0.1764
Ramanagara,2025-01,1,0.1764,Sentinel2,0.2091,-0.0327,21,4.6,0.1647
Ramanagara,2025-02,2,0.1647,Sentinel2,0.1764,-0.0117,23.8,0.1,0.166
Ramanagara,2025-03,3,0.166,Sentinel2,0.1647,0.0013,26.2,18.8,0.2028
Ramanagara,2025-04,4,0.2028,Sentinel2,0.166,0.0368,26.1,80.7,0.2163
Ramanagara,2025-05,5,0.2163,Sentinel2,0.2028,0.0135,25.2,162.5,0.1487
Ramanagara,2025-06,6,0.1487,Sentinel2,0.2163,-0.0676,23.7,113.8,0.1823
Ramanagara,2025-07,7,0.1823,MODIS,0.1487,0.0336,23,143.2,0.3414
Ramanagara,2025-08,8,0.3414,MODIS,0.1823,0.1591,22.6,171.3,0.3815
Ramanagara,2025-09,9,0.3815,MODIS,0.3414,0.0401,22.9,64,0.3843
Ramanagara,2025-10,10,0.3843,MODIS,0.3815,0.0028,22.7,152.9,0.2024
Ramanagara,2025-11,11,0.2024,Sentinel2,0.3843,-0.1819,21.7,30.4,0.1822
Shivamogga,2010-01,1,0.3471,MODIS,,,22.8,18,0.3004
Shivamogga,2010-02,2,0.3004,MODIS,0.3471,-0.0467,25.7,0.8,0.3116
Shivamogga,2010-03,3,0.3116,MODIS,0.3004,0.0112,28,1.2,0.3217
Shivamogga,2010-04,4,0.3217,MODIS,0.3116,0.0101,28.5,36.6,0.3262
Shivamogga,2010-05,5,0.3262,MODIS,0.3217,0.0045,27.6,30.9,0.2559
Shivamogga,2010-06,6,0.2559,MODIS,0.3262,-0.0703,24.7,153.5,0.281
Shivamogga,2010-07,7,0.281,MODIS,0.2559,0.0251,22.6,366.8,0.2476
Shivamogga,2010-08,8,0.2476,MODIS,0.281,-0.0334,23,201.7,0.349
Shivamogga,2010-09,9,0.349,MODIS,0.2476,0.1014,23.4,110.1,0.3831
Shivamogga,2010-10,10,0.3831,MODIS,0.349,0.0341,23.3,90.7,0.4049
Shivamogga,2010-11,11,0.4049,MODIS,0.3831,0.0218,22.7,178.2,0.3514
Shivamogga,2010-12,12,0.3514,MODIS,0.4049,-0.0535,21.8,4.5,0.3027
Shivamogga,2011-01,1,0.3027,MODIS,0.3514,-0.0487,22.4,0.2,0.2693
Shivamogga,2011-02,2,0.2693,MODIS,0.3027,-0.0334,23.4,3.2,0.2756
Shivamogga,2011-03,3,0.2756,MODIS,0.2693,0.0063,27,0.3,0.3174
Shivamogga,2011-04,4,0.3174,MODIS,0.2756,0.0418,26.7,57.2,0.3059
Shivamogga,2011-05,5,0.3059,MODIS,0.3174,-0.0115,26.5,60.4,0.2817
Shivamogga,2011-06,6,0.2817,MODIS,0.3059,-0.0242,23.2,190,0.2433
Shivamogga,2011-07,7,0.2433,MODIS,0.2817,-0.0384,22.5,296.9,0.2416
Shivamogga,2011-08,8,0.2416,MODIS,0.2433,-0.0017,22.5,347.3,0.4015
Shivamogga,2011-09,9,0.4015,MODIS,0.2416,0.1599,23,83.8,0.4751
Shivamogga,2011-10,10,0.4751,MODIS,0.4015,0.0736,24,103.4,0.3652
Shivamogga,2011-11,11,0.3652,MODIS,0.4751,-0.1099,23.2,47.6,0.3305
Shivamogga,2011-12,12,0.3305,MODIS,0.3652,-0.0347,23.4,0.7,0.2993
Shivamogga,2012-01,1,0.2993,MODIS,0.3305,-0.0312,23.6,0.1,0.283
Shivamogga,2012-02,2,0.283,MODIS,0.2993,-0.0163,26,0,0.2737
Shivamogga,2012-03,3,0.2737,MODIS,0.283,-0.0093,27.4,0.7,0.3244
Shivamogga,2012-04,4,0.3244,MODIS,0.2737,0.0507,27.2,62.2,0.3405
Shivamogga,2012-05,5,0.3405,MODIS,0.3244,0.0161,26.2,28.2,0.1919
Shivamogga,2012-06,6,0.1919,MODIS,0.3405,-0.1486,23.9,144.3,0.2649
Shivamogga,2012-07,7,0.2649,MODIS,0.1919,0.073,22.8,139.7,0.2515
Shivamogga,2012-08,8,0.2515,MODIS,0.2649,-0.0134,22.4,255.2,0.3803
Shivamogga,2012-09,9,0.3803,MODIS,0.2515,0.1288,23,116,0.382
Shivamogga,2012-10,10,0.382,MODIS,0.3803,0.0017,23.9,67.3,0.3688
Shivamogga,2012-11,11,0.3688,MODIS,0.382,-0.0132,22.7,96.2,0.3317
Shivamogga,2012-12,12,0.3317,MODIS,0.3688,-0.0371,23,23.2,0.2882
Shivamogga,2013-01,1,0.2882,MODIS,0.3317,-0.0435,23.8,0.1,0.3115
Shivamogga,2013-02,2,0.3115,MODIS,0.2882,0.0233,25.3,7.5,0.3277
Shivamogga,2013-03,3,0.3277,MODIS,0.3115,0.0162,27.4,5.3,0.3043
Shivamogga,2013-04,4,0.3043,MODIS,0.3277,-0.0234,27.8,16.6,0.2733
Shivamogga,2013-05,5,0.2733,MODIS,0.3043,-0.031,26.9,87,0.2961
Shivamogga,2013-06,6,0.2961,MODIS,0.2733,0.0228,22.7,199.7,0.2587
Shivamogga,2013-07,7,0.2587,MODIS,0.2961,-0.0374,21.9,316.9,0.2882
Shivamogga,2013-08,8,0.2882,MODIS,0.2587,0.0295,22.6,131.6,0.3771
Shivamogga,2013-09,9,0.3771,MODIS,0.2882,0.0889,22.8,189.5,0.4251
Shivamogga,2013-10,10,0.4251,MODIS,0.3771,0.048,23.2,103.2,0.3512
Shivamogga,2013-11,11,0.3512,MODIS,0.4251,-0.0739,23.5,5.8,0.2937
Shivamogga,2013-12,12,0.2937,MODIS,0.3512,-0.0575,22.6,1.4,0.2805
Shivamogga,2014-01,1,0.2805,MODIS,0.2937,-0.0132,23.7,0.5,0.2725
Shivamogga,2014-02,2,0.2725,MODIS,0.2805,-0.008,24.6,6,0.3037
Shivamogga,2014-03,3,0.3037,MODIS,0.2725,0.0312,27.2,2.9,0.3235
Shivamogga,2014-04,4,0.3235,MODIS,0.3037,0.0198,27.9,28.8,0.3432
Shivamogga,2014-05,5,0.3432,MODIS,0.3235,0.0197,26.3,116.4,0.3295
Shivamogga,2014-06,6,0.3295,MODIS,0.3432,-0.0137,24.9,64.8,0.2169
Shivamogga,2014-07,7,0.2169,MODIS,0.3295,-0.1126,22.5,282.8,0.3043
Shivamogga,2014-08,8,0.3043,MODIS,0.2169,0.0874,22.7,196.8,0.4247
Shivamogga,2014-09,9,0.4247,MODIS,0.3043,0.1204,23.2,130.5,0.4039
Shivamogga,2014-10,10,0.4039,MODIS,0.4247,-0.0208,23.7,121.5,0.3917
Shivamogga,2014-11,11,0.3917,MODIS,0.4039,-0.0122,23.1,15.2,0.3414
Shivamogga,2014-12,12,0.3414,MODIS,0.3917,-0.0503,23,19.7,0.3145
Shivamogga,2015-01,1,0.3145,MODIS,0.3414,-0.0269,22.7,1.7,0.2797
